"163","Rom d. 18 mars 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 18 mars 1876, 8 sidor.</p><p /><p>[...] Med rigtigt svåra känslor steg jag i waggonen för att lemna denna stad, som tjusat mig så som den fortrollat tusen andra förut; konduktörens oblidkeliga pipa hvissalde emellertid, och så bar det af med iltåg till Bologna och Florens. I blommornas stad voro vi blott 1 ¼ dag, men vi skola bli der på återresan åtminstone 4 à 6 dagar. Jag hade tänkt mig Florens annorlunda, hvarken sämre eller bättre men helt annorlunda. Kanske bidrog den mulna väderleken att göra skillnaden mellan det färgrika Venedig och det grågula Florens i ögonenfallande. Palazzo Pitti och dess samlingar äro ju af den art, att man baxnar ofver denna storartade rikedom. Madonna della Sedia, MicheAngelos Parier, Tizians Venus (i Tribuna i Pal. dei Uffizi) allt bara gamla bekanta, endast sådana, att inga kopior i verlden kunna ge en aflägsen bild af den finhet som originalerna ha.</p><p>En otrolig massa af Rembrandts raderingar (mästerstycken, lefve Rembrandt!) upptog mig i gravyrsamlingen, och en helt ny bekantskap var en ”Sancta familia” af MichelAngelo, som jag aldrig sett i afbildning förr, och som är aldeles ”renversant de beauté” som fransmannen säger. Färgen grå, ful, obetydlig, men teckningen alldeles öfverlägsen När man går i Palazzo Pitti så skäms man att man någonsin vågat ta i en pensel, då sådana jättar fordom skött samma yrke och odlat samma konst. [...]</p><p></p>","adresser (kommunikation), antiken, arkitektur, ateljéer, brev, båtar, danska, engelska, franska, födelsedagar, historia, italienare, italienska, konstföreningar, konstnärer, konstsamlingar, krig, kvinnor, kyrkor, landskap (fysiska helheter), museer, musik, män, parader, pris (belöning), resor, samhällsklasser, språk, tyska, tåg, utställningar, visor, sångare, vår, väderlek, Årstider, tavlor, gondoler, militärer (personer)","swe, fra, ita","18.3.1876","18","3","1876","","","","URN:NBN:fi:sls-699-1403107523020"
"164","Rom, onsdag","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet i mars 1876, 8 sidor.</p><p /><p>[...] Först i går och i dag har det varit menskligt väder här, fastän det ännu håller sig dugtigt kallt. Igår expedierade jag ett bref till G. Ph. Armfelt som troligen var litet nedstämt – nu är det helt annorlunda och den blå himlen jagar sorgsna fantasier på båten. Men tänk blott, Mamma, att sitta de 4 första dagarne i Rom, under hellregn i kalla rum med en person som ej kan lemna hotellet tillföljd af magåkomma, som jemrar sig och är vid uruselt humör. Hoving tyckes nu ha sluppit sitt onda, och jag tar mig nog tillvara för att dricka söta viner eller äta för mycket frukt, sedan jag sett huru illa det kan gå med denna diet. Jag var visserligen under dessa första dagar, bedröfliga i åminnelse ute hela förmiddagarna, och hann då se en massa gallerier och kyrkor, men det bästa återstår ännu, d.v.s. Vaticanen. Mamma vet att påfven ej mera håller sina palatser oppna för menige man, utan man får ha en skild permesso. Den har nu Runeberg skaffat, och jag skall inom kort kunna säga hvilket intryck stancerna, loggierna och sixtinska kapellet gjort på mig. [...]</p>","adresser (kommunikation), antiken, arkitektur, ateljéer, brev, dieter, drycker, frukter, historia, hyresbostäder, katolicism, kejsare, konstnärer, konstsamlingar, kyrkor, mat, museer, palats, påvar, resor, restauranger, rokoko, sjukdom (tillstånd), skulptur, skulptörer, torg, viner, väderlek, tavlor","swe, ita","22.3.1876","22","3","1876","","","","URN:NBN:fi:sls-700-1403107523030"
"165","Rom d. 25 Mars 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 25 mars 1876, 8 sidor.</p><p /><p>[...] På Vatikanen voro vi häromdagen med Runebergs, och jag såg till min stora glädje att jag redan förut haft så pass mycket reda på hvad dess samlingar innehöllo att intet enda af de bättre konstverken var mig obekant. Capella Sistina gör ett mägtigt ofverväldigande men oroligt intryck. Yttersta domen har jag aldrig förstått mig på och att nu se originalet, svart, fläckigt och öfvermåladt som det var, gjorde ej att denna jättekomposition vann i mina ögon. Emellertid är MichelAngelo som konstnär kanske den mägtigaste ande som lefvat. Det gudomliga, det öfvernaturliga har han aldrig vunnit, och ej heller eftersträfvat, men den menskliga andens kamp, trots och förodmjukelse har han skildrat så som ingen annan. Taket i Sixtinska kapellet är, som hvar man vet, det intressantaste der. Med ledning af de utmärkta kopior o. fotografier av Vat.s samlingar som finns i École des Beaux Arts har jag redan förut kunnat göra mig en fullkomligt rigtig föreställning om detta gigantiska konstverk (taket i kapellt). Att folk gå åt färgen i dessa fresker förstår jag ej, ty de äro utförda i en fin rödgrå ton, som är utmärkt harmonisk, och som helt säkert i tiden varit särdeles angenäm för ögat. Af Profeterna tycker jag mest om Daniel o. Jonas, af panneau’erna om Adams skapelse o. Syndafallet. [...]</p>","adresser (kommunikation), Bibeln, brev, drycker, engelsmän, franska, Gud, italienare, italienska, konfirmation, konstnärer, konstsamlingar, kvinnor, kyrkor, museer, post, resehandböcker, resor, restauranger, sjukdom (tillstånd), språk, viner, värdshus, tavlor","swe, ita, fre, eng","25.3.1876","25","3","1876","","","","URN:NBN:fi:sls-701-1403107523040"
"166","Rom. d. 31 Mars 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 31 mars 1876, 4 sidor.</p><p /><p>[...] Den sista veckan har varit bland de tråkigaste jag upplefvat: Hoving är neml. sedan sex dagar sängliggande sjuk i tarmkatarr och jag har under dessa dagar nästan hela tiden varit hemma. Såväl den skicklige tyske dr Erhardt som dr C. Holm från Hfors bereda oss på att han ännu kommer att ligga 1 à 2 veckor. Dessutom har jag just ej kunnat få en blund under nätterna, ty H. har alltid några behofver hvar annan minut. Det har likaså varit omöjligt att företaga mig något under dagarna, ty då man påkallas alltjämt och till beständig konsert har: oj woj, oj woj – aaj, så blir man på ett så miserabelt lynne att man sannerligen ej har lust till någonting Hvar tredje timme lavemang, hvarannan kalla omslag, och hvar minut små isbitar som lägges i det enda han får förtära – litet bouillon, allt detta natt o. dag. I förrgår natt var han verkligen dålig, yrade och var så innerligt spak och beskedlig i sitt tal, att det tydligen bevisade försämring. – Och sedan var han bestämdt mera krånglig mot mig än mot andra – allt detta gjorde att mitt humör blef så uselt som möjligt och jag fick en sådan hufvudvärk och bleknade så att såväl Walter Runeberg som Holm rent af förbjödo mig att fortsätta att vaka om nätterna och sitta i den förfärliga atmosferen. Vi gingo derföre på dr Erhards råd i dag morgse och sökte upp en tysk gumma, en bokbindarfru, som nu är här. Hoving är ej särdeles nöjd härmed, men jag kan verkligen icke göra annorlunda. Gumman är beskedlig, men dum och tafatt, och hör till på köpet illa, så att Hoving för närvarande håller på att gorma på henne i andra rummet. I går natt lofvade W. skaffa Stigell för att vaka – men fick ej tag i honom, och hemtade i stället en ung dansk målare Krohn, en alldeles ovanligt hygglig och sympathisk person. Jag sof temligen lugnt den natten men var så van att vakna vid hvarje slammer, att jag ändå ej blef rigtigt utsöfd. [...]</p>","brev, konfirmation, läkare, sjukdom (tillstånd)","swe","31.3.1876","31","3","1876","","","","URN:NBN:fi:sls-702-1403107523050"
"167","Rom d. 3dje April","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 3 april 1876, 3 sidor.</p><p /><p>[...] Oron och ansträngningarna vid Hovings sjukbädd äfvensom ovanan vid klimatet gjorde att jag fick feber och Erhardt har bedt mig ligga till sängs. Jag bor nu via Purificazione men hoppas komma in på protestantiska hospitalet der man har en utmärkt skötsel. Jag ber Mamma nu vara vid godt mod det är en pröfning, men Gud har väl någon mening med det Walter, dr Holm Stigell o.a. ha alltjamt varit inne hos mig och den utmärkt vänlige Krohn (Gud välsigne honom), låg här inne och passade upp mig i natt. De äro alla så vänliga och goda. – Med Guds hjelp går nog den ledsamma tid jag har för mig. För ogonblicket känner jag ej mycket till febern men svag och matt ty jag får ej sömn om nätterna. Nästan alla af de nordiska konstnärerna här ha någongång haft denna feber, f.n. finnes en ung dansk bildhuggare på hospetalet Jag hade bra gerna velat bespara mamma ett bref som detta, men menniskan spår och Gud rår – och vår italiens resa har sannerligen ej blifvit en lusttur. [...]</p>","adresser (kommunikation), nordbor, sjukdom (tillstånd), sjukhus","swe","3.4.1876","3","4","1876","","","","URN:NBN:fi:sls-703-1403107523060"
"168","Rôm . 4 april.","<p>Albert Edelfelts dikterade brev från Rom till Alexandra Edelfelt, skrivet av Pietro Krohn den 4 april 1876, 2 sidor.</p><p /><p></p>","Gud, läkare, sjukdom (tillstånd), sjukhus","den, swe, ger","4.4.1876","4","4","1876","","","","URN:NBN:fi:sls-704-1403107523070"
"169","Rom d. 5 April.","<p>Albert Edelfelts dikterade brev från Rom till Alexandra Edelfelt, skrivet av Pietro Krohn den 5 april 1876. Andra halvan helt skriven av Krohn. 4 sidor. Illustration: ""landskap med växter och antika tempel"" på första sidan. Illustrationen utförd av Pietro Krohn.</p><p /><p>Kjære Moder.</p><p>Jeg er rigtig taknemmelig mod Forsynet, som har vendt Sygdommens Gang saa lyckeligt, at Dr Erhardt idag forklarede, at min Sygdom saa ud til at bliva meget let. Jeg er rigtig glad over at kunne middele Moder en saadan Underretning. Der fordres nu blot Ro og Hvile, og jeg er derfor dobbelt glad at vare bleven flyttet gjennem mine uforlignelige Venners Godhed til Hospitalet paa Capitolium. Det er saa snyggt og fint og trefligt heroppe og Folket er saa venligt. [...]</p><p></p>","brev, illustration, konsulat, landskap (fysiska helheter), sjukdom (tillstånd), sjukhus","den, swe","5.4.1876","5","4","1876","","","","URN:NBN:fi:sls-705-1403107523080"
"170","Rôm . 27 April","<p>Albert Edelfelts dikterade brev från Rom till Alexandra Edelfelt, skrivet av Pietro Krohn den 27 april 1876. Andra halvan av brevet är en rapport av Krohn. 3 sidor.</p><p /><p></p>","brev, sjukdom (tillstånd), sjukhus","den, swe","27.4.1876","27","4","1876","","","","URN:NBN:fi:sls-706-1403107523090"
"171","Rôm. 1et Mai. 1876.","<p>Albert Edelfelts dikterade brev från Rom till Alexandra Edelfelt, skrivet av Pietro Krohn den 1 maj 1876. Andra halvan av brevet är en rapport av Krohn. 4 sidor.</p><p /><p>Kjære Moder!</p><p>Gjennem min Ven Krohns Breve ved I allerede, at jeg har havt et let Tilbagefald af den stygge Feber. Jeg kan dog forsikkre at ingen Uforsigtighed var Aarsagen dertil. Lykkeligen har en ufantligt Kvantitet Kinin forjaget de sidste Rester af Feberen, og om jeg fara tro min Sygepasser, den hæderlige Giovanni, saa ha jeg ikke at frygte noget saadant. [...]</p>","drycker, döden, första maj, mat, sjukdom (tillstånd), sjukhus, årets fester, konsuler","den, swe","1.5.1876","1","5","1876","","","","URN:NBN:fi:sls-707-1403107523100"
"172","Rôm. 2 Mai. 1876.","<p>Albert Edelfelts dikterade brev från Rom till Alexandra Edelfelt, skrivet av Pietro Krohn den 2 maj 1876. Andra halvan av brevet är en rapport av Krohn. 4 sidor.</p><p /><p></p>","auktion, dieter, drycker, sjukdom (tillstånd), sjukhus, vänner, tavlor","den, swe, ger","2.5.1876","2","5","1876","","","","URN:NBN:fi:sls-708-1403107523110"
"173","Rôm. Onsdag. 3 Mai.","<p>Albert Edelfelts dikterade brev från Rom till Alexandra Edelfelt, skrivet av Pietro Krohn den 3 maj 1876. Andra halvan av brevet är en rapport av Krohn. 4 sidor.</p><p /><p>Älskade Mamma!</p><p>Vi have idag en glad Hændelse at skriva ind i mine Sygdomsannaler. Jeg har nemlig idag for første Gang varit oppe og taget den første Lektion udi den svære Kunsten at gaae. Forresten har jeg en strygende Appetit, og jeg maa virklig til min skam tilstaae at Mad udgjör Hovedformaalet for mine Tanker saameget mere som jeg indtet ikke paa en Uge faaer Lov til at sysselsætte mig med Læsning. Sjelden har Naturen, Treer, Blomster og Himlen forefaldit mig vakkrere end idag, da jeg en Stund fik titte ud paa Terrassen og in i der herlige Have, som omgiver Kapitoliums-hospitalet. Imellem Cypresser og Rosen-huller synes i Baggrunden Colisseum og Campagnen og sidet Albanerbjergen som i blaat aftegner sine Kontourer mod Himlen. [...]</p>","blommor, brev, dieter, landskap (fysiska helheter), mat, sjukdom (tillstånd), sjukhus, telegram, vänner","den, swe, ita","3.5.1876","3","5","1876","","","","URN:NBN:fi:sls-709-1403107523120"
"174","Rôm. 5 Mai 1876.","<p>Albert Edelfelts dikterade brev från Rom till Alexandra Edelfelt, skrivet av Pietro Krohn den 5 maj 1876. Andra halvan av brevet är en rapport av Krohn. 4 sidor.</p><p /><p></p>","dieter, drycker, fotografier, mat, namnsdagar, sjukdom (tillstånd), sjukhus, telegram, porträtt","swe","5.5.1876","5","5","1876","","","","URN:NBN:fi:sls-710-1403107523130"
"175","Rôm. 6te Maj 1876.","<p>Albert Edelfelts dikterade brev från Rom till Alexandra Edelfelt, skrivet av Pietro Krohn den 6 maj 1876, 4 sidor.</p><p /><p></p>","döden, fotografier, läkare, norrmän, sjukdom (tillstånd), sjukhus, utställningar","den, swe","6.5.1876","6","5","1876","","","","URN:NBN:fi:sls-711-1403107523140"
"176","Roma d. 7 Maj (söndag) 1876","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 7 maj 1876. Halva brevet är skrivet av Krohn. 4 sidor.</p><p /><p>Älskade Mamma!</p><p>I dag på morgonen meddelade Krohn mig att Hoving var död redan för en månad sedan. Denna för mig så sorgliga nyhet grep mig djupt, isynnerhet som jag ej haft någon aning om att han var så nära slutet, då jag såg honom sist. En enda tanke har uppfyllt min själ hela denna dag: ”Herre, underliga äro dina vägar. Jag sörjer Hoving upprigtigt, men är glad att under de sista dagarna ha gjort min pligt mot honom och hjelpt honom så godt jag kunnat och mina krafter räckte till. Att Guds godhet varit stor emot mig, att jag är helt förvånad öfver mitt snara tillfrisknande efter en så svår tyfus, och att jag känner mig innerligt tacksam emot Försynen, det är säkert. En sann lycka är att jag haft Krohn. En sådan uppoffrande vänskap och godhet kan man aldrig vedergälla, och han kan till stor del räkna min förbättring till sin förtjenst genom att han hållit mitt kurage uppe t.o.m. då han sjelf var nedtryckt af sorg och bekymmer. [...]</p><p></p>","blommor, brev, döden, epidemier, Gud, kläder, konfirmation, sjukdom (tillstånd), sjukhus, trädgårdar, vänner","swe, den","7.5.1876","7","5","1876","","","","URN:NBN:fi:sls-712-1403107523150"
"177","Rom, måndag d. 8 Maj 1876","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 8 maj 1876, 4 sidor. Sista sidan är ett tillägg av Pietro Krohn.</p><p /><p></p>","adresser (kommunikation), beställningar, brev, danskar, drycker, döden, ekonomi, Gud, hyresbostäder, mat, nordbor, norrmän, sjukdom (tillstånd), sjukhus, telegram, trädgårdar, tavlor","swe","8.5.1876","8","5","1876","","","","URN:NBN:fi:sls-713-1403107523160"
"178","Rom, tisdag d. 9 maj 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 9 maj 1876, 4 sidor. Illustration ""bottenplan och karta över sjukhuset och dess omgivning"" på sid 4.</p><p /><p></p>","blommor, dagstidningar, danskar, döden, epidemier, fransmän, illustration, kartor, norrmän, nunnor, sjukdom (tillstånd), sjukhus, trädgårdar","swe, ger","9.5.1876","9","5","1876","","","","URN:NBN:fi:sls-714-1403107523170"
"179","Roma d. 10 maj (onsdag) 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 10 maj 1876, 4 sidor.</p><p /><p>Älskade Mamma</p><p>Jag märker att jag blifvit bortskämd i afseende å sällskap. Dessa två sista förmiddagar har jag ej sett till Krohn, och har följaktligen saknat honom otroligt. Dr Holm kommer visserligen in till mig på någon minut, men han är så helt upptagen af oro och ängslan för fru Wiesener, som nu visserligen är något bättre men yrar mera än någonsin. Hvad jag håller af Krohn! Han är äldre än han ser ut och skulle tro. Af hans smärta gestalt och ytterst lifliga sätt att tala skulle man tro han är 28 à 29 år; döm då om min förvåning då han sade sig ha blifvit student 1862 och sedan gjort hela kampanjen mot Preussen, under hvilken han tjenade upp sig till löjtnant i danska arméen. Han är sål. omkr 35 à 36 år. Beläst, kunnig, bildad till hjertat lika mycket som till förståndet, varm, anspråkslös (ända till öfverdrift isynnerhet som konstnär) kunde han ej undgå att helt och hållet fängsla mig redan den första aftonen jag såg honom hos Runeberg. Vi voro då redan i ett lifligt räsonnemang om Gerôme, och om konst i allmänhet. ”Ni tyckes ha gjort ett synnerligt godt intryck på hvarandra, du och Krohn” sade R. dagen derpå, och dessa ord gladde mig obeskrifligt. [...]</p><p></p>","ateljéer, brev, böcker, danskar, författare, Gud, konst, konstnärer, krig, kungligheter, sjukdom (tillstånd), skönlitteratur, studenter, tavlor, militärer (personer)","swe","10.5.1876","10","5","1876","","","","URN:NBN:fi:sls-715-1403107523180"
"180","Rom d. 11 maj (thorsdag) 1876","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 11 maj 1876, 4 sidor.</p><p /><p></p>","blommor, brev, danskar, feber, kläder, konfirmation, krig, läkare, mat, norrmän, sjukdom (tillstånd), telegram, träd, trädgårdar, växter, pneumoni","swe, ger","11.5.1876","11","5","1876","","","","URN:NBN:fi:sls-716-1403107523190"
"181","Roma d. 12 maj (fredag) 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 12 maj 1876, 4 sidor.</p><p /><p></p>","ekonomi, framtid, förlovning, illustration, läkare, resor, sjukdom (tillstånd), sjukhus, trädgårdar, väderlek","swe, ger","12.5.1876","12","5","1876","","","","URN:NBN:fi:sls-717-1403107523200"
"182","Rom, lördag d. 13 maj 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 13 maj 1876, 6 sidor.</p><p /><p></p>","arkitekter, brev, epidemier, jordbävningar, namnsdagar, norrmän, nunnor, sjukdom (tillstånd), studenter, studentliv, telegram, tjänstefolk, tyskar, utställningar, väderlek, vänner","swe, fre","13.5.1876","13","5","1876","","","","URN:NBN:fi:sls-718-1403107523210"
"183","Roma, söndag d. 14 Maj 1876","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 14 maj 1876, 3 sidor.</p><p /><p></p>","brev, dagstidningar, dieter, sjukdom (tillstånd), sjukhus, skönlitteratur, väderlek, dagordning","swe","14.5.1876","14","5","1876","","","","URN:NBN:fi:sls-719-1403107523220"
"184","Rom, måndag d. 15 Maj 76.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 15 maj 1876, 4 sidor.</p><p /><p></p>","adresser (kommunikation), ateljéer, brev, bär, kartor, mat, resor, sjukdom (tillstånd), sjukhus, statyer, temperatur, väderlek","swe","15.5.1876","15","5","1876","","","","URN:NBN:fi:sls-720-1403107523230"
"185","Roma d. 16 maj (tisdag) 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 16 maj 1876, 4 sidor.</p><p /><p>[...] Från 9 till 11 har jag suttit i trädgården med Dr Holm, i den stora cypressalléen, med den herrliga utsigten framför oss. Med ens uppenbarade sig Frau Kanzleiräthin Schultz (der Kanzleirath är direktör, chef för hospitalet) och förde oss omkring, höll ett litet botaniskt föredrag om hvarje ovanligare växt; Vi anmärkte att trol. högst få kungar kunde skryta af en sådan utsigt och en sådan trädgård (den är dock litet vårdslös) och Frau Kanzleiräthin såg stolt ut. Hon har varit mycket elak mot Dr Holm, förlalt honom då fru Wiesener var som värst, och skyllt hela hennes återfall af febern på honom, samt tagit heder o. ära af honom som läkare. Hon är mig heller ej sympathisk med hennes lösbena och sura ögon. Giovanni derom tillspord, drog i kraftiga drag upp hennes karakterstik ”oh, Sie ist ein miserables Vieh” mente han kort om godt. [...]</p>","bröllop, judar, kejsare, kläder, kyrkor, protestantism, sjukdom (tillstånd), skulptur, skulptörer, trädgårdar, utställningar, väderlek","swe, ger, fre","16.5.1876","16","5","1876","","","","URN:NBN:fi:sls-721-1403107523240"
"186","Rom d. 17 Maj 1876 (onsdag)","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 17 maj 1876, 4 sidor.</p><p /><p></p>","arkitekter, ateljéer, brev, döden, ekonomi, engelska, fester, italienska, konstföreningar, nunnor, sjukdom (tillstånd), språk, testamente, tjänstefolk, tyska, väderlek, vänner","swe, den","17.5.1876","17","5","1876","","","","URN:NBN:fi:sls-722-1403107523250"
"187","Rom d. 18 maj (torsdag) 76.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 18 maj 1876. Sida 1 av 1.</p><p /><p></p>","brev, döden, utställningar, väderlek, utfärder","swe","18.5.1876","18","5","1876","","","","URN:NBN:fi:sls-723-1403107523260"
"188","Rom, fredag d 19 Maj 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 19 maj 1876, 4 sidor.</p><p /><p>[...] Runeberg, som var sjuk ordentligt sjuk, så alla hans vänner fruktade för honom, efter ett långt besök hos Hoving, var af Krohn strängt förbjuden att komma hit upp till mig. I salen fick han vara, så och de finska läkarna som ville komma till mig. Runeberg var dock flere gånger inne här, då Krohn vart borta. – I går satto Runebergs här hela eftermiddagen. Fru R. hade tagit med sig arbete, och såsom alltid bakelser så ”helsosamma som möjligt” at mig. – Det är bra hyggligt, enkelt, bildadt och framför allt hjertligt, och godt folk. W.R. ger mig nu en fornindisk komedi att läsa ”Sakùntala”. Det är en märkvärdigt ledig form, vackert språk (öfvers. dansk), och fin poesi deri och detta är skrifvet för 3 000 år sedan på sanskrit. R. är sjelf så förtjust i den gamla indiska sången och sagan att han i Paris tänker göra någon staty eller grupp derifrån. [...]</p>","dagstidningar, folkdikter, födelsedagar, komedier, krig, lyrik, läkare, mat, politik, sjukdom (tillstånd), skulptur, skönlitteratur, väderlek, turkar, indiskhet, militärer (personer)","swe","19.5.1876","19","5","1876","","","","URN:NBN:fi:sls-724-1403107523270"
"189","Rom, lördag d. 20 maj 76.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 20 maj 1876, 2 sidor.</p><p /><p></p>","auktion, brev, ekonomi, sällskapsliv, väderlek","swe","20.5.1876","20","5","1876","","","","URN:NBN:fi:sls-725-1403107523280"
"190","Rom d. 21/5 (söndag) 1876","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 21 maj 1876, 4 sidor.</p><p /><p></p>","arkeologi, arkitektur, kläder, konstsamlingar, museer, musik, politik, psalmer, sjukdom (tillstånd), sjukhus, sällskapsliv, trädgårdar, veckodagar","swe, ger","21.5.1876","21","5","1876","","","","URN:NBN:fi:sls-726-1403107523290"
"191","Rom, måndag d. 22 maj 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 22 maj 1876, 2 sidor.</p><p /><p>[...] Hos Runebergs i går var det gladt, ehuru den tacksamhet och upprigtiga glädje som jag kande, och den ofantligt stora vänfasthet som de visade mig, de många ord af verkligt allvar, de många tårade blickarne gaf det hela prägeln af en familjefest. Jag drack Krohns o. Herrsk. R.s skål och Walter R. höll ett tal och drack en skål för Mamma, som dracks af hjertans grund af alla. – Vi stannade der till kl. 5. – Den främmande maten (allt var utmärkt godt och jag åt dugtigt) gjorde att jag kände litet knip i magen i går afton, men nu är det öfver. – Jag är rädd att skrämt Mamma igår genom att tala om Dr Holms hufvudlösa projekt att resa till Neapel. Det kommer nat.vis aldrig i fråga. – </p><p>Af de tidningar jag i går fick hos Runebergs ser jag att friherrinnan Langenskiöld dog d. 11 dennes. Hvilken svår sorg för hennes söner, hvilka, som jag tror, hållo ofantligt af sin mor. – Kejsarbesöket och majfesten samt J. W. Snellmans 70 födelsedag voro för resten de vigtigaste sakerna i tidning. [...]</p><p></p>","arkitektur, ateljéer, brev, dagstidningar, döden, ekonomi, fester, kejsare, palats, stipendier, studenter","swe, fre","22.5.1876","22","5","1876","","","","URN:NBN:fi:sls-727-1403107523300"
"192","Rom, tisdag d. 23 Maj 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 23 maj 1876, 4 sidor. Illustration ”husprofil” på sid 3.</p><p /><p></p>","arkeologi, ateljéer, begravningsplatser, brev, döden, fotografier, Gud, historia, illustration, protestantism, resehandböcker, sjukdom (tillstånd), sjukhus, skönlitteratur, facklitteratur","swe, lat","23.5.1876","23","5","1876","","","","URN:NBN:fi:sls-728-1403107523310"
"193","Rom, onsdag d. 24 maj 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 24 maj 1876, 4 sidor.</p><p /><p></p>","ateljéer, brev, diplomater, döden, dödsbon, ekonomi, italienska, konstsamlingar, resor, sjukdom (tillstånd), sjukhus, skulptur, språk, utställningar, mytologiska väsen, konsuler, tavlor","swe, lat","24.5.1876","24","5","1876","","","","URN:NBN:fi:sls-729-1403107523320"
"194","Rom, thorsdag d. 25 maj 1876","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 25 maj 1876, 2 sidor.</p><p /><p></p>","arkeologi, bär, drycker, frukter, födelsedagar, Gud, historia, kejsare, mat, resor, viner, väderlek, republikanism","swe","25.5.1876","25","5","1876","","","","URN:NBN:fi:sls-730-1403107523330"
"195","Rom, fredag d. 26 maj 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 26 maj 1876, 4 sidor.</p><p /><p>[...] Hvad det ändå finnes dumma o. elaka menniskor här i verlden! Så har en dansk målare Thiele, som förut haft ngt krakel med Krohn, vid middagsbordet härom dagen anfallit Krohn för att han ”befordrat tyfus” bland skandinaverna, genom att han dagen igenom vistades på hospitalet. Anfallet skedde lömskt i det han (Thiele) i anl. af tal om sjuklighet ”förvånade sig öfver att det här i Rom hade funnits personer nog ogrannlaga, för att icke säga mera, att komma direkt från en tyfus patient, svårt sjuk, till ett sällskap, under det att vanlig hygglighet fordrade att man håller sig undan från umgänge då man haft att göra med en tyfuspatient o.s.v. – Härmed syftade den värde talaren på ett tillfälle då Krohn kom upp till Bissens då Thiele var der sedan han varit hos mig. Bissens bådo honom stiga in, och de voro alls ej rädda (och ha visat mycket deltagande intresse för mig) och ville höra ngt om min sjukdom. Krohn hade, för att undvika dylika uppträden han förut haft med samma Thiele, ej brytt sig om att upptaga denna tydligen utkastade handske. Jag råder icke hr Thiele, som jag ej har fördelen känna, säga detsamma åt mig, ty då skulle jag bli ursinnig. nog härom. [...]</p>","adresser (kommunikation), bastur, brev, ekonomi, fotografier, historia, judar, konstnärer, nordbor, sjukdom (tillstånd), telegram, väderlek","swe, swe (dialekt/slang)","26.5.1876","26","5","1876","","","","URN:NBN:fi:sls-731-1403107523340"
"196","Rom, lördag d. 27 maj 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 27 maj 1876, 2 sidor.</p><p /><p></p>","brev, båtar, Gud, gåvor, resor, sjukdom (tillstånd), sjukhus, skördeskador, tåg, väderlek","swe","27.5.1876","27","5","1876","","","","URN:NBN:fi:sls-732-1403107523350"
"197","Rom, söndag d. 28 maj 1876.","<p>Albert Edelfelts brev från Rom till Alexandra Edelfelt, skrivet den 28 maj 1876, 4 sidor.</p><p /><p></p>","drycker, ekonomi, fester, födelsedagar, mat, restauranger, sjukdom (tillstånd), sjukhus, sällskapsliv, tjänstefolk, träd, trädgårdar, viner, växter, utfärder","swe, den","28.5.1876","28","5","1876","","","","URN:NBN:fi:sls-733-1403107523360"
