"4367","Det var den första genomvakade natt Edelfelt haft i Paris; klockan 5 bjöd Jules Bastien-Lepage på frukost; Charles Baude och Bastien-Lepage skämtade med kyparen och presenterade sig som son till Patrice de Mac-Mahon; kl. 7 kom Edelfelt i säng, kl. 9 väcktes han och kl. 11 träffades alla på nytt och tog ett bad i Seinen; därefter åt de frukost på ""Chez-Anne"" på Rue St Bénoit; alla habituéer [stamgäster] har lämnat skisser på restaurangen, där de fyller upp väggarna; man hade krönt Léon-François Comerres skiss med lager; Julian Alden Weir gick och köpte lager och band den kring Bastien-Lepages tavla för att hylla den verkliga lagersegraren.","148","10"
"4368","På utställningen fortsatte Jules Bastien-Lepages tavla att göra succé; Edelfelt hörde Sarah Bernhardt säga att det var motbjudande och ovärdigt att inte kröna Bastien-Lepages verk; som Alexandra Edelfelt vet är Sarah Bernhardt ""målarinna och skulptris""; på eftermiddagen arbetade Edelfelt lite på sin ""träkloss"" och gick till sängs redan kl. 8 för att sova ut.","148","11"
"4369","Romarpristagaren i skulptur Jean-Baptiste Hugues bjöd följande kväll alla på restaurangen på champagne; där var elever från École des Beaux Arts, bland de etablerade konstnärerna bl.a. Jean-Joseph Weerts och Émile Maillard; Jules Bastien-Lepage hyllades med nio leve-rop; Léon-François Comerre höll sig undan.","148","12"
"4370","Jean-Baptiste Hugues bjöd hela sällskapet till ""le Chalet"", ett värdshus med trädgård bakom Luxembourg; man gick dit på rad och Romarpristagaren bars i spetsen; det långa tåget slingrade sig genom Quartier Latin, på place St Germain tog man i ring kring Hugues; sällskapet installerades i en berså och drack en skål för Frankrike och sjöng le chant de depart; arkitekterna som har det bästa kamratskapet i Ecole des Beaux Arts underhöll sällskapet; roligast var det då en ung arkitekt på förfärlig marseilledialekt härmade den berömda djurtämjaren François Bidel, som för närvarande har sitt menageri på place Chateau d'Eau; den tjocke målaren Jean-Joseph Weertz utpekades som den stora nubiska lejonhonan; kl. halv 12 vandrade Julian Alden Weir, Joseph Wencker och Edelfelt hem.","148","13"
"4371","Följande kväll var de Jules Bastien-Lepages tur att firas; han fick en stor bukett liljor och vita rosor av skalden Monsieur Paul Arène, som skrivit den grekiska pjäsen l'Ilote som ännu spelas på Theatre Français; Edelfelt satt bredvid Arène vid bordet; Arène hade bra reda på Finland och hade rest i Amerika, China och Japan; man utbringade leverop och sjöng i kör gamla Marlboroughvisan, medan en skulptör improviserade verser om att Bastien skall ge sig av till Rom, för att han har förtjänat det. ","148","14"
"4372","Stämningen på festligheterna påminde om studentfester hemma, men mindre stelt och mindre högtidligt; dessutom behöver man inte dricka lika mycket för att vara glad, och man är inte ""öfverlastad"" utan bara uppsluppen. ","148","17"
"4373","Edelfelts bekantskap med gravören Charles Baude har lett till ett erbjudande om att Baude kunde gravera Julqvällen för 175-200 francs stycket; Edelfelt har inte sett någon av Baudes arbeten, men denne arbetar för l'Illustration; han tror han föredrar Baude framför Henri Théophile Hildibrand; han väntar på svar från Gustaf Wilhelm Edlund.","148","18"
"4374","Edelfelt har dåligt samvete över att han inte hunnit skriva till Ellen och Anni Edelfelt.","148","19"
"4375","Alla finnar börjar dra bort; Berndt Lindholms, Adolf von Becker, Filip Forstén har rest.","148","20"
"4376","Karl Alfred Caveen ser Edelfelt då och då; Caveen åker till Italien om några veckor.","148","21"
"4377","Nestor Tallgren är i staden; han är dålig och får inte förflytta sig; Edelfelt har hälsat på honom; *Edelfelt önskar Alexandra Edelfelt god natt.","148","22"
"4378","Edelfelt har fått ett telegram från Alexandra Edelfelt.","149","2"
"4379","Gustaf Wilhelm Edlund har inte hört av sig.","149","3"
"4380","Edelfelt har insett att det var dumt att inte strikt följa dikten, men hans kamrater tyckte att den teckningen var en av de bästa; i och med att han nu skall ändra den förlänger det hans vistelse. ","149","4"
"4381","Edelfelt förmodar att Johan Ludvig Runeberg uttalat sig även om de andra teckningarna; ""Pistol i stugan"" tänker han ändra; han sänder två teckningar och ber Alexandra Edelfelt ge sitt omdöme så fort som möjligt; det skulle vara oskattbart att få Runebergs tankar om de andra. ","149","5"
"4382","""Pistol i stugan"" tänker Edelfelt göra så att Pistol avtecknar sig i svart mot spiseln och fröken Augusta syns i fonden i dörren; folket skulle inte sitta vid julbordet, utan samlade kring berättaren; Edelfelt är nyfiken på Alexandra Edelfelts tankar om detta. ","149","8"
"4383","Den enda som återstår är fröken Augusta på landsvägen; Berndt Lindholm har tecknat ett vackert vinterlandskap i kol, som Edelfelt kommer att följa; det förargliga är kusken och hästen; det är lättare sagt än gjort att göra illustration till Julqvällen; han tackar för att Alexandra Edelfelt hade godheten att i tid underrätta honom. ","149","9"
"4384","Edelfelt har fått två brev från Alexandra Edelfelt, med ytterligare förklaringar till telegrammet.","150","2"
"4385","Gustaf Wilhelm Edlund har ännu inte svarat och graverandet kan därför inte gå framåt; av tidningarnas rapportering verkar Edlund vara i Helsingfors.","150","3"
"4386","Edelfelt har träffat Jules Bastien-Lepages vän, gravören Charles Baude som är redo att åta sig graveringen för 200 francs styck, men han vill ta itu med dem genast. ","150","4"
"4387","Det är roligt att Johan Ludvig Runeberg och Alexandra Edelfelt tyckte om Augusta och systern; Pistol i stugan kommer Edelfelt som sagt att ändra.","150","5"
"4388","Paris blir allt tommare på bekanta; Edouard Paupion har åkt till sin hemtrakt Bourgogne, i januari skall han utföra sitt volontariat [frivillig värnplikt]; flera av Jean-Léon Gérômes elever gör som bäst sitt volontariat, i slutet av juni kom de till ateljén för att ta farväl; amerikanen Dewey Bates har rest till Holland; bröderna Jules och Émile Bastien-Lepage bjöd på avskedsmiddag, samma dag reste också fröknarna Anna Agrell och Kinstrand till Schweiz.","150","6"
"4390","Den 6 augusti var det utdelning av priserna för Salongen och Ecole des Beaux Arts; närvarande i Melpomenesalen var ministern för allmänna undervisningen och de sköna konsterna Henri-Alexandre Wallon (republikens far), likaså Seine-prefekten och hela Academie des Beaux Arts; ministern nämnde i ett tal de förluster konsten lidit under året (bl.a Camille Corot och skulptören Antoine-Louis Barye) och betonade den vikt konsten har för Frankrike; hederslegionens kraschan utdelades åt skolans direktor, skulptören Eugène Guillaume; på plats var skulptörerna Alexandre Falguière och Henri Chapu, samt den franska konstens veteran Tony Robert Fleury.","150","7"
"4391","Medaljerna för Salongen delades ut; Jules Adolphe Goupil som fick första medalj ser ut som en attaché vid ett ministerium, elegant och fin; då lilla Jules Bastien-Lepage kom fram för att ta emot sin andra medalj för Salongen ville applåderna aldrig sluta; Edelfelt sänder med en kort redogörelse från Siècle.","150","8"
"4392","Det var chevalereskt av ""gubben"" Henri-Alexandre Wallon att gå fram till Madame Pauline Carolus-Duran för att överräcka hennes medalj, då hon på grund av visslingarna inte vågade gå fram; när skulle en minister i Ryssland eller en senator i Finland göra detta?; Madame Duran är syster till Sophie Croizette.","150","9"
"4393","Medaljerna för skolans belöningar överräcktes av ""gubben"" Henri-Alexandre Wallon, markis de Chennaviens och greve d’Orthez.","150","10"
"4394","Jules Bastien-Lepage bjöd på middag; där var brodern Émile Bastien-Lepage, Joseph Wencker, Julian Alden Weir, Albin Meyssat, Charles Baude, Edelfelt och två gamla bekanta som Edelfelt inte vet namnet på; Bastien-Lepage har nu alla belöningar i Salongen, hans guldmedalj var ""utmärkt vacker"", och han är nu hors concours [utanför tävlan].","150","12"
"4395","Edelfelts fick gå fram för att ta emot sin egen medalj av tredje klass i ornamentsteckning; på medaljen av silver hade man skrivit École National des B.A., namnet Edelfeld hade de stavat fel; Jean-Léon Gérômes elever och Jules Bastien-Lepages klick applåderade då han gick fram. ","150","11"
"4396","Jules Bastien-Lepage bjöd allesammans till dem på landet i Meuse i september; Edelfelt har förmodligen redan rest då.","150","13"
"4397","Edelfelt har några gånger varit i Jules Bastien-Lepages anspråkslösa ateljé; Bastien-Lepage har börjat jämförelsevis sent, han har tagit studentexamen och varit posttjänsteman ett år då hans morfar, mot föräldrarnas vilja, sände båda bröderna till Paris och betalade deras vistelse där; ""gubbens"" försök har krönts med framgång; Émile Bastien-Lepage, arkitekten är också framstående och målar inte illa. ","150","14"
"4398","Arkitekterna vid Ecole des Beaux Arts är ""fiffigt folk""; Karl Alfred Caveen menar att de med råge skulle kunna slå överstyrelsen [för de allmänna byggnaderna] på fingrarna, och Edelfelt håller med; pristagaren för Romarpriset i arkitektur, Edmond Paulin, hade mästerligt behandlat uppgiften de fick att rita ett Palais de Justice [justitiepalats] i Paris.  ","150","15"
"4399","Föregående vecka åkte Edelfelt med fröknarna Kinstrand och Anna Agrell, samt deras bekanta herr Houllier till St Germain en Laye; slottet som är restaurerat av Eugène Viollet le Duc är imponerande, parken likaså; då åt middag i samma rum där Ludvig XIV är född; det började regna, så de stannade inte för att höra på musiken i parken utan åkte tillbaka till Paris.","150","16"
"4400","Det har regnat mycket i sommar; i Schweiz och i södern och Franche-Comté skall det vara förfäligt och man fruktar att Rhône skall svämma över; Edelfelt träffade en amerikan, William Baird, som rest till Schweiz för att måla, men han kunde inte sticka ut näsan på fem dagar och återvände därför till Paris. ","150","17"
"4401","Edelfelt har gjort en förändring i planschen Kaptenens återkomst och ändrat fröken Augustas ställning. ","150","18"
"4402","Edelfelt längtar till den finländska sommaren.","150","19"
"4403","Det förargar att Edelfelt måste måla porträtt efter fotografi hemma; roligt skulle det vara om Nyländska avdelningen hade beställt någon av Estlandrarnas porträtt.","150","20"
"4404","Edelfelt skall måla Alexandra Edelfelt och syskonen.","150","21"
"4406","Alexandra Edelfelts brev med Johan Ludvig Runebergs kommentarer om illustrationerna till Julqvällen var till stor nytta; nu vet han ungefär vad han skall hålla sig till.","151","2"
"4407","Edelfelt har ännu inte hört från Gustaf Wilhelm Edlund; om boken inte kommer ut förrän nästa sommar, kunde Edelfelt genast resa hem och ta träklossarna med sig och ta dem tillbaka nästa vår; han skulle inte behöva göra ändringen på ""fröken Augusta på vägen"", eller göra färdigt ""gamla Pistol i stugan"". ","151","3"
"4408","I så fall kunde han vara hemma redan i slutet av månaden och genast börja med det hedrande uppdraget att måla Johan Ludvig Runebergs porträtt.","151","4"
"4409","*Edelfelt skulle vilja vara hemma på Alexandra Edelfelts födelsedag; men han får framföra sina gratulationer muntligen senare.","151","17"
"4410","Edelfelt redogör för ekonomin; har inte tillräckligt med pengar för hemresan och kläder med stövlar; Herman Frithiof Antells och de pengar Alexandra Edelfelt sände har gått åt till den svarta rocken, hyran, modell för Julqvällen och träklossar.","151","5"
"4411","Edelfelt räknar med att kunna betala tillbaka pengarna han behöver; Gustaf Wilhelm Edlund måste väl betala någonting för hans illustrationer och så har han ju några porträttbeställningar i sikte där hemma; Albin Meyssat som tecknar för modejournaler får 70 francs för en plansch; Edelfelt håller fast vid Majoren och fröken Augustas omfamningsscen; Majoren och gamle Pistol tänker han ändra så att Pistol ställs vid dörren betraktande sin tidigare chef med vördnad.","151","6"
"4412","Utan att Jules Bastien-Lepage kände till dikten ansåg han att Pistol inte hade tillräckligt respekt, han skulle göra honom stående; det vore fult att ha dem båda stående, så Edelfelt låter Majoren förbli sittande med förklaringen att han i minnen tas tillbaka i tiden med hänvisning till raden ""men i och med detsamma i Finland stod för hans blick""; Adolf von Becker, som återvänt från les bains de mer [havsbad] nära Dieppe, tyckte att Edelfelts teckningar skulle göra epok i Norden; doktor Herman Frithiof Antell yttrade sig också fördelaktigt om dem. ","151","7"
"4413","Herman Frithiof Antell bjöd Edelfelt på middag i en fin restaurang Gaillon nära Opéra Comique; vid middagen råkade de i samspråk med en egendomlig amerikansk språkforskare; amerikanen gick åt Napoleon III, den napoleonska dynastin och bonapartister och svarade som om Edelfelt och Antell försvarade dem; ingen annan var i salongen så hans utbrott väckte ingen uppmärksamhet.","151","8"
"4414","Herman Frithiof Antell och doktor Axel August Hårdh går flitigt på Louis de Weckers ögonklinik; Wecker och Mazerolle är de mest utmärkta ögonläkare, inte ens i Wien finns så mycket att lära som här; i Finland talar man inte om Paris i vetenskapligt avseende; finländarna är som alla nordbor en sorts germaner och tyskar, åtminstone vetenskapmännen och de är för lata för att lära sig franska; Antell säger att läkarna i Paris har ett nytt sätt att göra diagnoser med instrumentet ophtalmoscop och de använder nya operationsinstrument; om morgonen går doktorerna redan klockan 6 till Weckers klinik, sedan fortsätter Hårdh på l'anatomie Clamart.","151","9"
"4415","*De har en förfärlig hetta, 36°C i skuggan och 48°C i solen; ateljén är het som en ugn, simhusen är överfulla; Edelfelt sitter och arbetar så ""paradisiskt"" som möjligt.","151","16"
"4416","För några veckor sedan hade Herman Frithiof Antell och doktor Mazerolle träffat på Jules Bastien-Lepage och Joseph Wencker i en portgång vid Rue de Rennes under ett störtregn; Bastien-Lepage hade sagt att Edelfelt är en mycket trevlig pojke, som har en konstnärs hjärta.","151","10"
"4417","Herman Frithiof Antell funderade på att köpa Jules Bastien-Lepages tavla för Romarpriset.","151","11"
"4418","Efter dinern [middagen] igår kväll gick de och promenerade (""se balader"" säger man på parisslang) i Champs Elysees och gick in i Jardin Mabille; där var vackert arrangerat och mest utlänningar, svenska hörde man ""på alla håll och kanter""; på théâtre français, Louvren eller Hôtel Cluny hör man sällan svenska, men man kan svära på att höra det talas om man går till Mabille, bal Bullier eller något dylikt; därför tror man i Norden att det inte finns annat än cancan i Paris, att Paris är fördärvat och franska folket måste gå under; men om man hör på dem som arbetar i Paris, Karl Eneberg, Herman Frithiof Antell och Axel August Hård, målarna, så skall de tala om ett intelligent folk, om flit och arbete, om stora män.","151","12"
"4419","Edelfelt och Léon Chevreuil har hjälpt Karl Eneberg med franskan i en avhandling som han skall ge ut; Eneberg har lyckats tyda en hel kilskriftsinskription, Tiglat-Pilezers självbiografi; i inskriften står att Tiglat-Pilezer är kungarnas kung, som inte har någon annan herre än den högsta guden Nukummut; han har erövrat Shihabs, Fakus och Assurs land o.s.v.; Eneberg kommer först att trycka avhandlingen i Journal Asiatique och sedan kanske ge ut den skilt under Julius Opperts auspicier; huvudmålet med Enebergs forskning är att se om det tredje kilskriftsspråket är ett finskt språk, som François Lenormant tror: om det går att bevisas så har finskan varit ett kulturspråk i Nineveh på Nimrods och Semiramis tider. ","151","13"
"4420","Om Gustaf Wilhelm Edlund svarar att gravyrerna skall göras nu får Edelfelt ge dem åt flera träsnidare; i så fall är det inget hinder för att boken kommer ut före jul; han ber Alexandra Edelfelt sända de teckningar han skickat hem till Edlund. ","151","14"
"4421","Karel Scriba bjuder Edelfelt till Metz; han kanske kommer till Paris för några dagar; åker Edelfelt via Metz ser han till att direkt kunna resa till Lübeck-Helsingfors, utan att behöva vänta på ångbåt; *han önskar Alexandra Edelfelt och alla andra farväl.","151","15"
"4422","Edelfelt har inte hållit reda på dagarna och skriver nu troligen för sent för att brevet skall komma fram till Johannisberg på Alexandra Edelfelts födelsedag; hela sommaren har han drömt om att personligen vara på plats men han har fått skjuta upp hemfärden. ","152",""
"4423","Man kan säga att Alexandra Edelfelt är Edelfelts allt, och han tycker ofta att han är en ovärdig son.","152",""
"4424","På Alexandra Edelfelts fördelsedag den 25 augusti skall han nedkalla all Guds välsignelse över henne; han tänker alltid på Mamma när han läser ett par verser av Victor Hugo: ""Oh, qui que vous soyez, bénissez-la, C'est elle! La soeur, visible aux yeux de mon âme immortelle, Mon orgueil, mon espoir, mon abrim, mon recours, toit de mes jeunes ans, qu'espèrent mes vieux jours"" [Åh, vem ni än må vara, välsigna henne, Det är hon! Systern, synlig för min odödliga själ, Min stolthet, mitt hopp, mitt skydd, min tillflykt, Taket från mina unga år, som mina gamla dagar hoppas på].","152",""
"4425","Det är en stor lycka att få måla porträtt av Alexandra Edelfelt och Johan Ludvig Runeberg; Edelfelt skulle vilja kunna måla som Jules Bastien-Lepage för att göra dessa två monumentala tavlor; han får komma ihåg Jean-Léon Gérômes råd om ärlighet, enkelhet, studie, efterforskning, förfinad utformning och storhet i konturerna; likhet är det som han framför allt vill eftersträva.","152",""
"4426","Porträttet av Johan Ludvig Runeberg måste bli bra; Edelfelt hoppas kunna genomträngas av samma sökande efter sanning och natur hela tiden, han sänder med ett utkast på vad han har tänkt; det blir roligt att inte behöva måla den tråkiga, styva kaftanen.","152",""
"4427","Edelfelt ser fram emot att höra vad Alexandra Edelfelt anser om hans funderingar; han hälsar till systrarna, tante Adèle Gadd, Morbror Gustaf Brandt och Tajta (Fredrika Snygg); bara Gustaf Wilhelm Edlund ville svara på när han vill ha gravyrerna; om han inte vill ha dem nu väntar Edelfelt bara på pengarna för att sedan komma hem så snabbt som möjligt. ","152",""
"4428","Edelfelt är hjärtligt glad att i Alexandra Edelfelts brev ha fått svar på den Edlundska frågan; han kan inom kort vänta brev och pengar från Gustaf Wilhelm Edlund; Edelfelt ger följande dag teckningarna åt träsmeden. ","153",""
"4429","Edelfelt håller på med den sista illustrationen till Julqvällen, Gamle Pistol i stugan.","153",""
"4430","De senaste dagarna har Edelfelt inte kunnat arbeta p.g.a. illamående från allt stillasittande, kanske en liten förkylning och ovanan av det ensamma livet; Julian Alden Weir har rest till Cernay på andra sidan Versailles, Adolf von Becker har rest, då och då träffar han Karl Alfred Caveen; av kamratena från ateljén har han ibland varit ute om kvällarna med Sergej Vereschagin; han är ett stort original som sent börjat med målningen, är bara 29 år men ser ut som 45; han har varit rysk topograf i Kaukasien, gått till fots från Wien till Rom, vistats länge i Italien och Spanien; Hans bror är på kommande och håller på att bygga en villa nära St Germain; broderns sjuklighet lär möjligen förhindra hans avresa från Indien, och väntas inte före jul.","153",""
"4431","Edelfelt har varit hos Jules Marie Lavée, som ansåg att teckningar var ""très-gravables"" [mycket graverbara] och att det skulle bli bra och seriösa illustrationer; han ansåg att Edelfelt inte behövde stanna tills gravyrerna blev färdiga, vill det sig väl blir de bra, i annat fall dåliga, allt beror på tillfälligheter, t.ex. hade den utmärkta gravören Robert misslyckats med att återge en av Lavées bästa teckningar efter Goupils tavla på salongen; Lavée rekommenderade att ge planscherna med samma stora huvuden till en gravör, Henri Théophile Hildibrand, medan de två övriga kunde ges åt någon annan; Edelfelt tänker ge de två övriga (fröken Augusta på landet och Gamle Pistol i stugan) till Charles Baude.","153",""
"4432","Gustaf Wilhelm Edlund kommer till Paris; Edelfelt har ännu inte gått till Henri Théophile Hildibrand eftersom denne fordrar pengar på förhand, vilka Edelfelt ännu inte har.","153",""
"4433","På kvällen är Edelfelt bjuden till Léon Chévreuil på avskedsvift; på inbjudningsplakatet med officiellt-komiskt program står att Chévreuil inte skall recitera ""la fille de Roland"", vilket han gjort mycket den senaste tiden.","153",""
"4434","Edelfelt träffade Karl Alfred Caveen på Cremerie de Buci och fick höra att Nordin fr. Thus med dotter är i Paris och kallade truimfbågarna för fontäner.","153",""
"4435","Karel Scriba har på nytt skrivit och bjudit in Edelfelt till sin onkel i Metz; Edelfelt reser dit om han får tid, det inverkar inte på hans hemresa då ångbåten från Lübeck går bara var torsdag.","153",""
"4436","Det skulle bli en för lång och tråkig avkrok att resa till Jules Bastien-Lepage i departement de la Meuse, nära gränsen till Luxenburg.","153",""
"4437","Edelfelt gläder sig över att Julqvällen kommer ut till jul som planerat.","153",""
"4438","Julian Alden Weir har kommit hem under tiden Edelfelt var hos Jules Marie Lavée; Edelfelt hade meddelat conciergen [vaktmästaren] att ett telegram till Weir hittas i bordslådan; Weir hade inte hittat telegrammet och skällt ut conciergen och gått ut i vredesmod.","153",""
"4439","Amerikaner är som stora barn, de har något jättelkt och barnsligt på samma gång, så också Julian Alden Weir; Madame Jacquinot säger att amerikaner är ""des bons sauvages"" [goda vildar], även om Edelfelt inte skulle gå så lång måste han säga att de har något i sitt sätt som skiljer dem från europeerna.","153",""
"4440","Häromaftonen var Edelfelt hos Madame Jacquinot; de talade om politik, religion, konst och teater; *han är bjuden dit på middag nästa torsdag; han hälsar farväl åt Alexandra Edelfelt.","153",""
"4441","Edelfelt har fått Alexandra Edelfelts brev med svar på penningfrågan.","154",""
"4442","Gustaf Wilhelm Edlund har inte skickat pengar, och Edelfelt befinner sig i ett dilemma mot gravören Henri Théophile Hildibrand som kräver betalt på förhand; åt Charles Baude har han gett två plancher att skära; om han inte får pengarna om några dagar telegraferar han till Alexandra Edelfelt, för Edlund svarar ju inte.","154",""
"4443","Alexandra Edelfelt kan väl förstå Edelfelts oro; han brinner av längtan att komma hem, men är på grund av krånglet tvungen att stanna och göra av med pengar längre tid än nödvändigt; bara Gustaf Wilhelm Edlund ville vara så god och komma.","154",""
"4444","Karl Alfred Caveen reser till Italien.","154",""
"4445","Julian Alden Weir far till Cerney (nära Versailles).","154",""
"4446","Julian Alden Weirs kusin har varit inkvarterad hos honom och Edelfelt; kusinen har varit vid en polyteknisk skola i Tyskland för att utbilda sig till gruvingenjör och bär det stolta namnet Bayard och härstammar i likhet med Weirs mor från ""riddaren utan fruktan och tadel; under hugenottkrigen flyttade en gren av släkten till Skottland och på 1600-talet vidare till Amerika; Weir har tack vare de franska anorna gjort bekantskap med greven och grevinnan de Clementanère (Henri de Chambords köttsliga småkusiner); Edelfelt har talat tyska med unge Bayard.","154",""
"4447","Karl Alfred Caveen, Karl Eneberg och Wolffarna har talat om förtjusande fruntimmer på pensionen i Meudon; Edelfelt instämmer efter att ha träffat Mademoiselles Claire och Berthe; i lördags bjöds Edelfelt med på en utfärd till Robinson, ett stycke från Meudon; han har hört talas om Robinson allt sedan kom till Paris, Julian Alden Weir har ofta varit där; det är en liten plats i skogen som man inrättat ""à la Robinson Crusoë""; de hamnade ut för en regnskur, när solen på nytt tittade fram stämde de upp i Charles Gounods ""Sous les vieux sentiers ombreux, où s'égarent les amoureux"" och ""les Roses""; Edelfelt tog farväl av den storartade utsikten med Mont Valérien, St Cloud och Paris i bakgrunden då de återvände på häst och åsnor.","154",""
"4448","Edelfelt är räddad, han har fått pengar av Gustaf Wilhelm Edlund, 2000 francs.","155","2"
"4449","Anledningen till att Edelfelt inte genast svarat på Alexandra Edelfelts brev är att han varit bjuden ut till bröderna Gueldrys (Ferdinand och hans bror studenten) lantställe Trévis, nära tågstationen Villiers-sur-Marne: där fanns också Madame Gueldrys syster och svåger, den senare docteur ès lettres [filosofie doktor] och professor vid lycéet i Orleans och utbildad vid Ecole Normale (lärarutbildningen vid filosofiska fakulteten vid Paris universitet); bland de inbjudna fanns också en juris licentiat, Monsieur Lacoste, som påminde om Mauritz Nordström; bröderna Gueldry hade också en blind syster; då de på kvällen skulle ta tåget tillbaka till Paris fick de veta att en kolvagn stjälpt mellan Nogent och Villiers; många passagerare gick till Champigny, andra till Paris; Edelfelts sällskap återvände till Trévis och tog tåget följande dag.","155","3"
"4450","Redaktören för l’Illustration har hos Charles Baude sett Edelfelts teckningar och vill att han gör några teckningar från Finland till tidningen; Baude skall presentera Edelfelt innan han reser.","155","6"
"4451","Edelfelt fick överraskningsbesök av Léon Chevreuil som kom från Tréport, nära Dieppe, och på väg till Poitiers; Chevreuil kinesade [sov över] hos Edelfelt; Julian Alden Weir är sedan en vecka i Cernay la Ville. ","155","4"
"4452","Karl Eneberg, Karl Alfred Caveen och Edelfelt åkte senaste vecka till Meudon för att Cavéen skulle få ta farväl av de vackra flickorna Berthe Beauvais och Claire; Caveen var irriterad på Edelfelt för att han hade lagt beslag på Berthe; Mademoiselle Claire var inte där.","155","11"
"4453","Karl Eneberg har under sommarvistelsen i Meudon gjort stora framsteg i franskan.","155","12"
"4454","Den olycksaliga Eklöfska kopian är ännu omålad och Edelfelt är inte på humör att börja på något ""allvarligt"".","155","8"
"4455","Alexandra Edelfelt har ingen aning om hur många brev Edelfelt har att skriva; de som väntar brev är Axel Antell, Karel Scriba, Pauline Ahlberg, Jospeh Cornet, Dewey Bates i Holland, Julian Alden Weir, Edouard Paupion, Oscar Levin, Jules Bastien-Lepage, samt fröknarna Kinstrand och Anna Agrell i Schweiz, vilka bett om hans fotografi; Edelfelt har varit hos fotografen och fått 12 konterfejer [porträttfotografier].","155","9"
"4456","Karl Alfred Caveen har rest och de övriga finnarna ser Edelfelt inte till.","155","10"
"4457","Senaste fredag var Edelfelt bjuden på middag hos Madame Jacquinot och de gick följande dag på Vaudeville; på lördag skall han dit igen på middag.","155","13"
"4458","Tanken på att resa hem uppfyller hela Edelfelts själ; det är bara den Eklöfska kopian som tär på hans samvete; han får lov att köpa en hel kappsäck och en resehatt, fyrken [pengarna] bara rinner iväg.","155","14"
"4459","Efter tusen olika ärenden fram och tillbaka i Paris börjar Edelfelt vara redo att resa; han har flyttat alla sina saker till Berndt Lindholms ateljé. ","156","2"
"4460","Om Gud vill reser Edelfelt på torsdag morgon till Lübeck med expresståg; även om tåget är dyrare vinner han tid och pengar på att inte behöva övernatta i Köln och Hannover; han skriver från Lübeck, eftersom ångbåten ofta skjuter upp sin resa då lastningen drar ut på tiden.","156","4"
"4461","Edelfelt har sprungit hos gravören och l’Illustration.","156","3"
"4462","Edelfelt var på middag hos Madame Jacquinot, som själv hade fått lov att resa till Dieppe; Mademoiselle Marguerite, som kommit hem från Genève, fungerade som värdinna.","156","5"
"4463","Pauline Ahlberg kommer tillbaka i början av oktober; Edelfelt är i dag på väg till Jacquinots.","156","6"
"4464","Rådman Julle (Julius) Gadd är i staden och har sökt upp Edelfelt.","156","7"
"4465","Edelfelt har skrivit till Jules Bastien-Lepage och meddelat att han inte kan kommar till Meuse; han skall också skriva och tacka nej till inbjudan till Metz.","156","8"
"4466","Axel Antell är fortfarande i Schweiz.","156","9"
"4467","Av hans bekanta i Paris har han de senaste dagarna bara träffat Joseph Wencker, Albin Meyssat och Charles Baude.","156","10"
"4468","Charles Baude sköter om graveringen, tryckningen och hemsändandet av teckningarna till Julqvällen.","156","11"
"4469","Charles Baude presenterade Edelfelt för Lucien Marc, direktör för l’Illustration: Marc lovade sända träklossar till Finland och gav honom frihet att välja motiv, något från finska folklivet eller naturen skulle det vara; Alexandra Edelfelt skall därför inte vara förvånad om det kommer ett paket från l'Illustrations byrå; Edelfelt tar farväl och skall skriva från Lübeck.","156","12"
"4470","Morbror Gustaf Brandts planer på agenturskap försvåras av att han vill skriva på svenska; inget bolag har svenska tolkar eller vill gå till översättningsbyrån vid Place de la Bourse; Edelfelt skall gå till försäkringsbolagen le Soleil och le Monde för att höra sig för; det går mycket tid åt att höra sig för i Paris och Edelfelt har inga affärsbekanta; det är synd att Julle (Julius) Kleineh inte längre är i Paris. ","156","13"
"4471","Edelfelt tackar för Alexandra Edelfelts brev, och försäkrar att han längtar efter dem där hemma lika mycket som Mamma känner tomheten av att han är borta.","160","2"
"4472","Följande dag reser de vidare; på tre dagar har Edelfelt sett så mycket han kunnat av Wien.","160","3"
"4473","Victor Hoving lider av ett föränderligt lynne och lider i synnerhet av tanken på att Harling följer med dem till Italien; Edelfelt får lov att avleda Hoving från hans förargelse över att Harling följer dem hack i häl.","160","4"
"4474","Det moderna österrikiska måleriet ger Edelfelt inte mycket för; i Belvedere fanns en präktig tavla av Jan Matejko, och Hans Makarts Romeo och Julia var ""grann i färgen"", men resten är bara skräp.","160","10"
"4475","Föregående dag besökte Edelfelt med Victor Hoving Belvederesamlingen; på grund av att de bestämt möte med Harling kl.3 hade han inte tid att grundligt betrakta tavlorna av Peter Paul Rubens, Rembrandt, Rafael och Tizian.","160","5"
